DLsv,DLcv,DRcv,DRsv
21,24,60,56
64,68,18,17
83,87,49,46
43,46,107,104
3,2,91,88
142,146,7,6
4,1,75,72
35,37,1,6
11,11,29,26
57,59,75,73
18,23,67,66
48,50,29,26
57,60,40,38
4,3,96,93
72,76,20,18
14,16,118,115
86,88,42,39
113,117,13,12
29,31,49,46
23,27,118,113
107,111,36,33
63,66,73,70
23,26,113,110
10,12,127,124
19,21,103,99
56,60,64,61
6,7,152,148
141,145,14,12
22,24,143,139
72,76,178,174
93,97,157,153
120,124,130,126
142,146,108,104
164,168,86,83
112,116,31,28
15,17,81,78
69,73,72,68
81,84,63,60
102,105,40,37
6,7,92,89
49,52,47,44
13,14,180,176
119,124,69,65
53,56,32,29
6,7,83,80
20,23,170,167
123,127,26,25
119,123,31,28
126,130,55,50
161,165,21,19
24,26,38,35
112,115,66,63
104,107,74,71
118,121,66,62
5,7,131,128
64,67,64,60
24,27,78,74
63,67,38,35
4,3,84,81
96,100,23,21
63,66,56,52
105,109,13,12
69,73,40,36
108,112,1,4
80,83,49,45
118,122,10,9
8,10,104,100
12,14,76,73
8,11,110,107
31,34,86,82
37,39,34,30
30,33,80,77
25,27,88,84
87,90,76,72
136,140,26,23
3,3,92,89
88,94,92,87
119,123,14,11
52,55,82,79
25,28,109,106
85,89,40,36
10,11,120,116
118,124,13,11
9,10,78,74
144,148,43,40
96,99,65,61
118,122,65,62
13,14,57,53
91,96,113,108
66,69,143,140
104,108,17,15
56,60,55,51
25,28,88,85
134,138,25,22
32,35,144,141
46,50,113,109
85,89,74,71
46,50,48,45
4,1,98,94
20,24,75,71
42,46,53,49
66,69,9,6
65,68,47,43
102,106,9,7
10,11,103,99
35,39,75,71
69,73,41,39
4,4,103,100
144,148,6,4
12,14,140,136
4,4,143,139
37,41,106,102
70,74,106,103
28,31,115,111
60,64,82,78
10,10,136,132
10,10,155,152
41,43,1,6
18,19,27,24
37,40,85,81
5,5,120,117
62,65,62,59
37,41,170,167
110,113,66,64
11,13,184,182
101,105,21,20
9,10,36,35
4,0,165,162
3,0,109,106
76,79,29,27
68,71,23,22
30,32,63,60
11,12,117,115
9,9,117,114
32,34,91,87
4,1,167,164
19,20,30,28
12,14,149,145
51,53,110,107
92,95,18,16
32,35,131,127
57,61,105,101
4,4,47,44
4,4,129,125
37,39,95,92
102,106,27,25
84,87,46,43
10,11,187,183
71,74,124,120
87,90,81,78
106,109,98,95
16,18,152,149
63,66,18,16
68,72,91,88
4,4,123,119
24,27,211,208
10,10,227,223
9,11,80,77
46,50,119,115
113,117,52,49
37,40,149,144
81,84,74,70
109,113,45,43
6,7,116,112
31,32,64,61
115,119,15,14
29,31,1,6
15,16,18,16
39,42,27,24
83,86,73,69
83,86,61,59
71,74,139,136
178,182,30,28
10,10,202,198
11,13,161,158
40,43,130,126
70,74,99,95
98,102,71,67
116,120,53,49
138,142,31,27
156,160,13,12
4,5,112,108
57,61,67,64
22,24,104,101
149,153,17,15
96,99,72,69
62,65,95,91
83,87,73,70
118,121,74,71
138,141,53,50
76,79,115,112
25,27,88,85
56,58,125,121
133,137,46,42
39,42,61,58
111,114,42,38
10,11,44,43
47,50,4,3
8,9,127,123
56,60,76,73
103,106,30,28
4,4,138,134
85,88,54,51
3,3,115,112
10,10,147,144
11,12,246,242
36,38,1,6
12,12,29,26
28,29,1,6
19,20,12,10
23,25,74,71
72,76,18,17
65,69,140,134
6,7,95,91
89,93,27,24
32,35,113,109
64,68,80,77
4,4,201,197
182,185,20,19
12,13,192,188
135,139,66,64
4,0,59,57
33,37,97,94
75,78,41,38
3,3,182,180
9,11,180,176
25,29,162,158
51,55,136,132
116,120,71,67
148,152,39,36
4,4,132,129
119,123,13,12
22,24,106,102
165,168,57,55
6,8,181,178
123,126,80,76
165,169,37,36
98,102,15,14
38,41,77,74
4,4,113,110
98,101,82,78
132,136,47,44
73,76,68,65
5,5,139,135
149,151,105,101
137,140,80,78
73,75,104,101
5,5,149,145
104,110,87,82
48,50,150,147
102,106,15,13
37,42,43,38
46,49,44,41
8,9,75,71
124,128,1,6
12,12,119,115
4,4,42,39
33,36,11,10
333,337,18,14
345,349,6,6
24,26,68,65
72,76,55,52
4,4,128,124
34,36,24,22
78,81,61,59
90,93,48,46
3,3,123,120
43,46,69,66
28,31,74,70
31,34,40,36
90,95,78,72
145,151,22,19
78,81,36,34
7,8,152,149
69,72,114,110
110,114,72,69
55,58,79,76
12,14,127,123
58,61,68,65
22,24,104,101
113,116,43,40
44,47,35,32
4,4,82,79
4,1,220,216
41,45,107,104
3,4,149,146
71,74,79,76
54,57,95,91
140,144,8,7
36,39,95,91
57,61,73,70
4,1,71,67
34,38,34,32
8,9,124,121
29,32,101,98
74,77,55,51
50,55,27,25
23,25,59,55
4,1,83,79
59,63,21,17
72,76,8,6
98,102,23,21
63,65,9,7
51,54,95,90
96,99,53,50
52,54,54,52
8,11,97,94
77,81,55,52
11,13,67,65
114,119,34,30
8,10,146,143
65,68,88,85
133,136,20,20
100,103,52,49
77,80,44,42
108,111,144,141
231,234,21,19
8,9,116,113
71,74,51,48
4,4,124,120
45,49,79,76
30,32,1,6
19,21,14,12
106,110,56,53
7,8,121,118
76,80,116,113
93,95,26,24
11,11,140,136
85,89,1,6
131,135,59,55
177,181,13,10
117,120,74,71
78,82,38,35
4,4,140,136
100,105,38,35
4,5,96,92
39,42,16,14
10,10,174,170
39,41,99,96
71,74,7,7
16,18,139,136
66,69,55,52
47,49,189,186
166,170,67,64
107,110,41,39
9,11,140,136
18,20,46,43
79,84,1,6
57,60,27,25
83,86,86,82
10,12,86,83
81,84,13,12
94,98,13,10
149,154,20,16
26,28,149,146
61,64,113,110
5,5,171,167
37,40,136,130
43,46,91,89
61,65,83,78
129,132,18,15
48,52,85,80
130,133,6,4
4,4,124,120
71,74,1,6
83,89,132,127
125,128,65,63
73,75,41,39
91,96,1,6
57,60,39,36
139,142,35,32
15,16,86,83
83,86,16,15
97,100,29,26
4,1,129,125
92,96,34,32
9,11,117,112
105,110,18,15
6,6,123,119
101,105,24,20
74,77,58,55
244,248,22,20
10,10,260,256
124,129,33,28
51,56,78,73
58,61,60,55
4,4,133,129
37,41,180,174
113,119,102,97
228,234,1,6
5,5,232,228
39,42,38,33
47,50,32,30
21,22,107,103
21,22,159,155
13,15,121,117
59,62,62,60
40,44,154,148
122,125,1,6
72,74,55,53
19,20,108,105
16,18,82,77
158,163,27,25
40,43,148,144
155,159,32,29
4,4,118,115
188,191,41,39
123,129,1,6
74,78,46,44
60,64,99,96
29,32,94,90
116,120,6,4
36,39,25,22
80,83,17,16
122,126,95,91
11,13,40,37
7,9,44,41
202,206,11,9
9,11,136,132
54,57,27,25
66,71,77,73
9,11,171,167
39,43,139,135
89,93,89,85
124,128,54,51
42,46,1,6
39,42,137,131
172,178,1,6
30,34,87,81
35,37,1,6
4,4,36,35
25,28,133,128
84,87,133,130
28,31,52,48
60,63,22,20
136,140,37,35
12,14,163,159
19,22,44,40
9,10,137,133
74,78,113,109
9,12,161,157
46,50,123,120
109,112,24,22
162,166,9,8
97,102,34,31
65,69,109,106
42,45,84,80
62,66,63,60
29,31,83,79
40,43,73,69
101,105,11,9
98,101,40,37
9,9,173,169
63,65,71,69
16,18,205,201
113,117,27,24
56,58,22,20
4,1,160,157
135,138,26,23
4,4,59,55
29,33,30,27
12,14,99,96
29,32,135,131
10,10,157,153
17,20,71,69
37,40,50,47
12,14,83,80
60,66,148,143
134,138,18,16
12,14,91,87
11,11,99,96
31,35,122,116
68,71,89,86
101,104,55,53
20,22,138,135
40,43,1,6
10,11,35,32
30,32,14,12
54,58,70,66
42,45,85,82
80,84,184,180
21,24,244,240
4,4,211,208
26,28,1,6
84,88,1,6
7,8,84,81
78,81,61,58
56,60,34,31
7,7,86,81
76,80,93,89
6,7,166,162
160,164,9,7
56,59,154,150
20,23,191,187
180,184,30,28
10,11,100,97
80,84,26,24
36,38,95,93
109,112,82,79
44,46,148,144
40,43,119,115
100,104,58,55
70,73,128,125
6,7,125,121
95,99,33,29
158,162,63,60
72,75,93,90
45,48,117,114
7,8,93,90
24,27,90,86
100,104,13,12
39,42,66,64
76,80,26,24
90,95,1,6
23,24,74,71
72,75,79,75
128,132,22,19
4,4,150,146
48,51,111,107
111,115,47,43
136,140,22,20
55,58,155,153
103,105,200,197
64,67,49,46
12,14,102,98
34,36,1,6
18,19,20,19
59,63,65,61
37,39,1,6
23,24,18,17
39,43,129,124
29,32,142,138
113,117,57,54
52,56,42,38
161,165,12,11
190,196,1,6
12,12,187,183
101,104,63,60
133,139,47,44
154,157,31,28
66,69,76,74
16,17,127,123
39,42,167,164
64,67,74,71
49,51,1,6
24,25,29,26
127,133,1,6
20,22,123,120
89,92,53,50
83,86,104,101
25,28,228,224
7,8,162,158
97,100,71,68
20,22,148,144
50,54,116,113
6,9,149,146
37,40,125,122
80,85,1,6
12,12,76,73
102,105,16,14
68,72,21,20
71,75,49,45
7,7,119,115
52,56,87,83
4,4,133,129
36,38,28,26
4,5,80,76
21,25,60,57
67,71,111,107
5,5,177,173
43,47,135,131
72,76,106,102
155,158,61,58
67,73,196,190
196,201,69,66
4,1,270,266
193,197,74,70
229,233,38,35
34,37,94,91
124,127,115,111
157,161,81,77
183,187,55,51
200,204,38,34
226,230,12,10
10,11,188,184
88,91,108,105
102,107,1,6
5,5,105,101
75,79,31,28
49,52,129,125
100,103,31,29
25,27,42,38
179,183,17,15
5,5,194,190
161,165,34,31
43,45,38,35
42,45,48,45
89,93,130,126
212,216,9,8
6,7,64,60
73,77,50,47
23,24,104,101
5,5,122,119
17,19,52,49
4,4,74,70
27,30,138,135
5,5,162,158
38,41,73,70
112,116,1,6
49,51,69,66
19,20,99,95
75,81,129,123
108,114,96,91
10,12,201,198
148,151,61,57
52,55,100,96
145,149,42,39
29,31,182,179
149,152,62,59
100,104,31,27
46,49,20,19
10,11,57,54
18,20,101,97
45,47,1,6
4,4,46,45
40,43,130,127
119,122,50,48
18,20,58,56
34,38,59,55
10,11,153,150
5,5,83,79
136,140,31,27
4,4,116,112
104,107,18,16
62,65,22,19
74,78,112,108
116,120,70,66
133,137,53,49
15,16,111,108
38,41,86,82
109,113,14,13
42,46,59,54
74,77,30,29
94,97,120,118
153,158,1,6
129,132,30,28
141,145,29,25
36,38,53,50
18,19,217,213
17,19,68,64
81,84,62,60
53,58,1,6
20,22,157,153
43,47,132,128
80,84,95,92
41,44,87,82
25,26,99,95
105,109,50,46
11,12,111,108
84,86,37,35
38,43,116,111
116,120,41,39
4,4,211,207
66,70,89,86
16,18,104,100
10,11,125,121
118,121,102,99
132,135,87,83
148,152,70,67
4,4,65,62
102,106,83,79
176,180,9,9
63,66,124,122
22,24,165,162
48,50,139,135
11,13,105,103
91,94,67,64
4,4,156,152
50,52,75,71
32,34,148,144
5,5,191,188
175,178,16,15
85,88,107,104
93,96,36,34
62,65,68,65
88,93,1,6
28,30,66,63
63,65,9,9
71,74,1,6
18,19,58,56
32,36,144,138
55,59,39,37
75,78,146,143
102,105,119,116
11,11,212,208
36,39,57,55
45,48,92,88
59,62,78,74
86,90,50,47
129,132,8,7
85,89,187,183
107,111,165,161
161,165,111,108
28,30,245,241
237,241,34,32
95,98,158,155
145,148,108,105
7,8,194,190
63,67,92,87
161,165,6,4
59,62,109,106
119,122,81,78
151,154,49,47
59,61,78,75
75,78,19,17
2,3,144,140
53,57,185,179
22,25,82,79
5,5,204,200
130,134,75,72
148,151,24,21
32,34,29,26
5,5,57,53
71,75,127,121
116,122,80,75
7,9,195,191
107,111,38,35
83,86,63,60
120,124,25,23
17,19,119,115
30,31,136,132
59,62,105,102
21,23,173,170
58,61,135,132
104,107,89,86
162,165,118,115
115,118,5,5
5,5,133,129
23,25,82,79
101,104,183,180
164,167,120,117
261,264,23,21
74,77,70,67
126,130,5,4
2,3,179,175
21,22,190,186
33,36,176,172
111,114,98,95
8,8,128,124
5,5,56,52
44,48,13,12
2,3,92,88
122,125,12,11
33,36,46,44
6,7,62,59
6,0,124,120
89,92,34,31
11,11,161,157
10,11,92,89
79,82,21,19
54,59,103,98
131,134,31,29
7,7,108,104
35,39,76,73
30,32,122,119
119,122,32,29
5,5,148,144
72,76,96,90
142,145,30,29
118,121,35,32
98,101,92,89
5,6,81,77
63,67,20,18
45,48,1,6
4,4,47,45
3,3,200,197
153,157,45,41
136,141,1,6
11,11,133,129
38,41,132,128
60,64,109,106
31,33,122,118
64,70,38,33
4,0,216,212
159,163,53,50
36,40,82,79
32,34,286,282
44,47,60,57
145,148,67,64
171,177,1,6
34,36,145,142
233,236,44,42
130,134,145,141
81,85,60,56
104,108,37,34
96,100,1,6
11,12,91,88
78,81,21,18
75,78,26,24
158,162,17,16
90,94,101,98
7,9,187,183
35,39,157,153
63,67,129,125
15,16,87,84
36,39,240,234
108,114,165,160
56,60,221,217
149,153,128,124
177,183,18,17
71,74,129,125
27,29,182,178
118,121,90,87
159,165,1,6
63,65,104,101
9,9,82,79
11,13,121,119
55,58,75,71
91,95,38,35
110,114,44,42
20,21,39,37
7,9,132,129
4,0,144,140
49,53,91,89
8,10,116,113
77,80,23,21
65,67,65,63
45,47,86,82
106,109,1,4
144,147,37,34
63,66,34,33
95,99,102,98
19,20,69,66
9,10,79,75
30,33,70,66
41,44,114,111
66,69,89,85
27,29,20,18
83,86,23,20
16,18,108,105
4,0,98,95
22,24,115,111
3,3,36,34
21,25,29,26
53,55,46,44
31,33,101,97
89,93,41,39
77,80,12,11
11,13,61,57
3,2,109,106
68,71,93,90
48,52,113,109
82,85,54,51
12,14,106,100
68,71,117,113
22,24,194,190
92,98,20,17
111,113,7,4
99,103,7,7
15,16,94,91
4,4,136,132
18,22,118,115
62,65,114,111
4,4,132,129
61,65,57,53
4,1,123,120
89,92,32,30
12,14,230,226
12,14,123,120
51,54,75,71
83,86,27,24
74,77,36,33
96,101,1,6
19,20,84,81
151,154,1,4
166,170,13,12
10,10,73,69
74,76,106,104
60,63,86,83
45,50,80,76
55,57,75,72
37,40,124,120
65,69,95,91
102,106,58,54
133,137,27,24
49,52,106,102
13,16,142,138
76,80,78,74
25,27,190,186
29,33,128,124
30,32,108,104
93,96,25,23
141,145,14,12
4,1,131,127
4,0,109,106
68,72,26,24
68,71,27,25
84,87,49,47
17,19,80,77
12,14,228,224
75,78,43,40
7,7,140,136
38,40,45,42
59,62,32,29
29,33,83,78
72,76,35,32
183,187,25,23
19,21,132,128
40,44,109,105
108,112,41,38
41,44,43,40
144,147,1,4
66,69,57,54
122,125,1,3
7,8,60,56
82,85,89,85
123,127,47,45
22,24,121,117
82,84,33,30
5,6,92,89
81,85,13,11
23,25,93,89
79,83,35,32
22,24,94,91
102,105,21,19
16,19,121,117
39,42,58,56
10,11,72,68
11,13,124,122
10,12,119,116
67,70,5,5
62,65,71,68
27,29,106,102
5,5,193,189
107,111,87,84
85,88,16,15
95,98,73,70
76,79,66,64
34,36,223,220
5,5,246,242
33,36,80,76
101,105,50,47
29,32,100,97
83,86,117,114
88,92,51,48
87,90,69,66
65,67,91,87
37,39,82,77
32,35,87,83
58,61,104,100
21,23,115,111
56,59,64,60
77,80,64,60
4,4,166,162
56,60,110,107
19,21,104,101
57,60,107,103
109,113,55,52
61,64,114,110
93,97,81,77
3,4,131,128
9,11,145,141
50,54,102,98
107,111,45,42
76,82,69,65
73,76,84,81
13,15,144,140
78,82,77,73
136,140,19,15
148,152,7,7
23,26,177,174
62,65,138,135
85,89,44,42
108,111,42,39
3,4,42,38
26,29,6,4
28,31,46,44
3,2,48,44
17,21,29,26
12,13,27,25
14,15,32,30
4,4,45,42
27,30,11,10
4,0,35,34
38,39,88,85
22,25,80,77
55,58,76,72
99,103,31,28
54,57,37,35
4,4,103,99
39,43,64,61
91,94,44,42
53,56,36,32
85,88,1,4
68,72,42,39
19,21,37,34
3,2,44,42
38,40,7,6
5,6,63,59
3,2,68,65
8,10,47,43
32,36,21,19
7,8,55,51
7,9,45,42
41,44,7,6
5,5,152,149
15,16,118,115
30,32,140,136
88,91,18,16
22,24,84,81
10,11,34,31
32,35,10,10
6,7,84,81
64,67,24,21
35,37,120,117
95,98,59,56
137,140,17,15
73,76,79,76
69,72,80,77
110,113,39,36
69,72,18,17
181,184,21,19
4,5,55,52
4,5,157,153
117,120,42,39
72,74,29,27
24,26,85,82
103,105,5,4
10,10,78,74
4,5,128,124
75,77,56,54
4,5,75,71
88,91,47,44
116,119,18,15
7,8,77,74
23,26,88,85
10,10,90,86
56,61,40,37
5,5,124,120
62,66,1,6
5,5,64,60
51,55,14,12
82,85,18,16
9,10,93,89
5,5,190,187
127,131,120,116
36,39,59,55
60,64,38,36
49,52,115,112
4,4,137,134
107,110,29,26
9,10,92,88
4,4,170,166
76,80,94,91
139,142,32,29
6,6,83,80
23,25,63,61
18,21,68,65
10,10,153,149
90,94,29,27
34,37,60,57
119,122,56,52
158,162,16,14
87,90,120,116
119,123,87,83
146,150,60,57
24,26,75,72
193,197,8,8
112,115,51,47
137,141,25,23
169,172,9,8
138,142,9,8
28,30,1,6
18,19,14,12
3,3,189,186
28,31,85,82
239,243,32,30
42,46,35,32
36,39,42,38
59,62,107,104
33,35,1,6
23,24,14,12
68,71,28,25
9,11,120,116
37,40,112,109
45,47,1,4
7,7,48,44
16,20,35,31
50,54,1,4
11,12,109,105
57,61,60,58
33,36,126,123
22,24,59,56
7,9,96,92
4,4,98,95
124,127,18,16
7,8,93,90
11,13,137,133
5,5,149,146
4,4,164,160
4,2,196,192
4,4,73,69
47,50,28,25
4,5,57,54
4,4,166,162
121,124,47,45
4,2,73,69
4,4,97,93
6,6,221,217
129,132,95,91
161,165,62,59
59,62,66,62
33,36,91,85
52,56,73,69
15,17,199,195
128,131,28,26
9,10,164,160
15,16,87,84
93,96,7,7
59,63,105,102
4,5,97,93
81,85,85,81
5,5,165,162
4,4,174,170
128,131,48,46
45,48,45,42
77,80,32,29
36,39,76,73
85,88,26,23
36,40,143,139
57,61,91,88
24,26,129,126
5,5,149,145
31,33,48,45
55,58,23,21
120,123,1,3
10,11,130,127
8,8,86,83
4,4,82,78
59,62,24,22
5,5,67,64
32,35,113,109
75,79,69,65
70,73,75,71
117,120,28,25
3,2,75,71
37,41,36,34
41,44,98,95
3,2,58,55
31,34,108,104
86,90,52,49
110,114,52,49
5,5,161,157
125,129,56,53
167,171,13,11
122,125,60,56
9,9,178,175
39,42,144,140
84,88,98,95
181,185,1,4
9,9,140,137
125,129,19,17
99,103,45,42
11,12,96,93
7,8,115,111
100,104,19,18
111,114,17,17
52,55,9,7
28,31,1,6
19,20,14,12
52,55,77,73
79,83,49,46
119,123,36,33
39,42,1,6
14,15,30,28
49,52,23,21
3,0,113,111
3,0,87,84
21,23,63,59
134,138,32,29
3,3,255,252
49,54,43,38
28,32,67,63
108,111,52,49
124,127,41,39
52,55,112,109
28,30,1,6
19,21,12,10
35,38,81,78
74,77,41,38
9,9,125,122
96,99,34,31
56,59,67,64
71,74,12,11
3,2,97,94
31,37,95,91
4,4,130,126
86,90,44,41
66,69,37,35
4,0,105,101
24,28,77,73
91,95,10,9
35,38,72,69
40,43,87,83
20,23,109,106
3,0,147,144
32,35,49,45
72,75,9,7
26,29,179,175
90,93,48,46
50,53,87,84
3,3,186,183
176,180,8,7
15,17,142,138
52,56,103,100
4,4,48,44
15,17,113,110
24,26,228,225
9,9,123,120
53,56,98,95
27,30,1,6
15,16,17,14
30,32,55,53
191,194,61,57
237,241,14,13
95,98,157,153
72,75,56,52
102,106,25,23
102,106,26,24
73,77,54,49
69,73,59,56
36,39,35,33
3,3,120,117
40,43,101,98
52,56,81,77
97,101,36,33
4,1,179,176
84,88,92,88
88,90,28,25
120,123,20,19
57,61,66,63
55,58,71,68
15,16,121,118
5,5,62,59
15,17,165,161
47,51,131,127
4,4,116,112
83,86,34,32
128,133,34,32
184,188,9,8
69,71,27,25
11,12,174,170
143,146,14,12
59,63,31,28
102,105,45,42
3,3,145,143
81,84,64,61
98,101,46,44
3,0,211,208
3,0,178,175
87,90,87,84
66,69,112,108
53,58,51,48
53,55,56,53
124,127,9,8
42,45,246,242
68,72,219,215
90,94,197,193
117,121,170,166
154,158,133,129
181,185,106,102
203,207,84,80
230,234,57,53
267,271,20,16
280,284,7,6
29,32,1,6
15,16,19,17
52,57,65,60
70,74,50,47
32,34,40,37
132,135,23,20
84,89,55,51
12,13,121,118
5,4,138,134
82,87,55,51
3,3,150,147
4,0,100,96
4,5,88,85
44,46,77,74
4,4,85,81
3,3,84,81
18,20,76,73
5,6,143,140
5,5,129,125
96,100,34,31
29,31,1,6
4,4,30,28
37,39,102,99
73,76,64,61
175,181,19,16
3,3,200,197
81,84,64,61
4,4,113,109
141,145,84,80
4,4,76,72
11,13,89,86
175,179,58,56
84,88,55,51
82,85,60,57
4,4,132,128
161,165,75,71
10,11,113,110
37,40,84,81
62,65,59,56
9,10,69,65
46,48,108,105
97,100,55,51
123,127,28,26
61,64,211,207
7,8,268,265
5,5,83,79
9,9,124,121
49,52,70,68
98,102,56,53
108,111,16,15
55,58,86,82
130,134,10,9
31,34,124,121
3,3,234,231
28,31,31,28
4,4,47,44
21,24,28,26
3,3,141,138
28,31,56,53
18,21,239,236
18,21,64,61
39,42,43,41
8,9,104,100
84,88,25,23
4,1,138,135
66,70,3,4
63,66,7,6
67,70,92,88
85,89,73,70
25,27,57,54
57,61,68,65
155,158,54,52
35,38,173,169
167,171,40,37
65,68,6,5
43,46,28,27
85,88,6,5
58,61,33,31
25,28,168,165
102,105,91,89
144,148,6,5
117,121,33,32
99,102,9,8
4,4,123,120
77,81,45,43
164,168,59,56
134,138,89,85
5,6,131,127
52,56,81,77
99,103,34,31
5,6,89,85
49,53,42,39
5,6,143,140
15,17,94,91
81,84,21,20
97,100,23,22
7,9,75,72
81,85,99,95
103,107,77,73
145,149,35,32
8,10,210,206
27,31,189,185
58,62,158,154
109,113,107,103
165,169,51,48
80,86,46,43
12,14,120,116
16,18,106,102
56,60,64,60
89,93,31,28
7,9,130,126
44,48,91,87
92,96,43,40
29,32,1,6
15,16,19,16
8,10,78,74
115,118,24,23
16,17,114,111
76,79,32,29
11,12,204,200
46,48,20,18
88,91,28,27
94,98,25,23
6,7,92,88
5,8,171,167
66,70,109,105
95,99,80,76
14,16,76,72
31,35,57,53
69,73,19,17
10,11,125,122
102,105,30,28
51,53,82,78
18,21,143,140
82,86,78,74
34,37,127,123
4,4,80,76
56,59,26,24
83,87,1,6
73,76,14,12
40,42,70,68
41,45,54,50
20,22,77,74
31,34,113,109
116,120,27,25
7,8,170,167
26,28,150,147
28,31,1,6
19,20,14,12
11,12,63,59
42,45,1,6
31,34,14,12
183,186,24,21
13,15,49,45
30,32,42,39
3,3,216,213
42,44,47,45
41,43,67,65
38,41,84,80
59,63,62,59
84,88,1,6
5,5,86,82
73,77,14,12
27,29,115,111
80,83,46,42
122,126,3,4
56,59,60,57
99,102,25,23
27,30,190,186
39,41,162,159
126,130,20,19
3,3,148,145
41,44,19,17
4,4,87,83
46,50,41,39
15,17,98,94
59,63,52,49
129,133,21,18
7,9,72,69
61,64,45,42
66,70,56,52
88,92,112,108
7,9,196,193
10,11,90,87
61,64,25,23
46,49,80,77
37,41,94,91
31,34,170,166
3,3,180,177
130,133,49,46
179,184,17,15
27,30,172,168
176,180,22,20
103,107,98,95
81,84,1,6
70,73,14,12
124,128,42,38
7,9,162,159
150,154,16,14
144,148,57,53
140,144,62,58
59,62,35,33
81,85,31,27
105,109,7,5
104,109,1,6
5,5,107,103
94,98,14,12
129,132,68,65
181,184,16,15
39,41,135,132
4,5,96,91
4,1,101,97
61,63,72,69
17,20,42,39
15,16,137,134
74,76,68,65
33,36,53,50
92,95,43,39
133,136,9,8
29,31,66,62
77,81,16,15
102,106,1,6
5,5,104,100
91,95,14,12
9,10,120,117
100,104,1,6
5,5,102,98
89,93,14,12
4,1,98,94
4,1,118,114
86,90,29,27
35,37,190,186
50,54,173,169
215,219,8,7
101,105,1,6
5,5,103,99
90,94,14,12
49,52,159,156
113,116,9,8
52,54,9,7
87,92,1,6
4,2,93,89
77,81,14,12
180,184,46,43
4,4,250,246
169,173,81,78
111,114,126,123
4,4,158,154
39,42,105,103
20,21,46,43
68,71,46,44
24,27,161,157
83,87,101,98
16,18,94,91
5,5,158,155
59,62,79,74
3,0,169,166
33,37,131,127
21,23,269,266
8,10,181,178
10,11,83,80
26,28,103,99
41,43,89,86
24,25,59,56
4,5,78,75
127,132,18,15
94,97,56,54
5,5,147,143
117,121,31,28
67,70,80,77
59,62,87,83
90,94,55,52
53,58,81,76
119,123,17,14
9,9,118,115
3,0,212,209
123,127,84,81
34,37,75,71
98,102,10,9
137,143,62,59
147,150,57,53
6,7,173,169
30,34,49,46
54,57,128,126
8,11,219,215
36,40,190,186
72,76,154,150
111,115,115,111
159,163,67,63
214,218,12,11
134,138,35,33
27,29,143,139
111,115,57,54
31,34,66,62
77,81,19,17
7,9,97,93
82,86,20,18
64,68,9,8
74,78,46,44
131,134,88,84
3,3,127,125
13,15,137,134
143,146,6,5
13,15,90,86
167,171,11,10
106,112,45,40
142,146,12,11
36,39,120,116
17,19,68,64
39,43,44,40
73,77,10,7
51,54,42,40
35,39,59,56
18,20,192,189
52,55,156,153
53,56,166,162
118,122,100,97
44,46,160,157
132,136,69,65
175,179,26,23
27,30,73,70
105,109,1,4
28,31,57,54
47,49,59,56
94,97,11,10
77,80,62,58
4,4,84,81
45,48,40,38
9,9,153,150
120,123,38,35
64,67,121,118
17,18,109,105
105,109,18,17
27,29,53,51
35,38,95,92
10,12,121,119
113,116,22,21
4,5,68,64
5,7,78,75
41,44,42,40
87,90,23,22
36,38,64,61
4,4,153,149
55,58,100,97
88,91,66,63
37,41,67,64
6,6,123,119
69,72,58,56
18,20,132,129
99,102,49,47
31,34,58,54
94,98,37,35
45,48,41,38
3,0,213,210
3,3,160,157
166,170,67,64
48,52,74,70
32,35,175,171
28,31,180,176
73,77,134,130
3,3,79,77
160,164,84,81
55,57,191,187
16,18,89,85
30,31,82,78
66,70,43,40
10,12,140,137
123,129,20,16
133,136,50,47
71,74,139,136
90,93,119,115
27,30,91,88
11,12,113,109
11,12,179,175
33,36,113,110
10,10,104,100
41,45,69,65
99,103,11,9
34,36,66,63
42,45,80,78
66,69,61,58
88,90,73,70
31,34,25,23
61,64,7,6
10,11,60,58
37,39,197,193
10,10,226,222
99,102,31,28
110,113,140,136
74,77,17,15
70,73,40,36
96,100,13,11
135,138,54,52
57,60,35,32
67,70,61,58
10,13,125,121
61,65,73,70
4,5,114,111
90,94,63,59
126,130,27,24
39,42,54,51
8,9,202,198
4,4,170,166
110,113,34,31
69,72,65,62
93,96,11,10
120,123,11,10
117,120,11,10
151,156,26,23
4,5,97,93
132,136,31,28
86,90,30,28
158,161,27,25
141,145,42,39
92,95,9,8
134,138,41,37
24,27,9,8
9,11,84,81
28,29,114,111
4,4,272,268
8,9,116,113
26,29,112,109
34,35,87,83
87,90,91,87
19,20,58,55
4,5,255,251
95,98,100,96
146,150,48,44
170,174,24,21
28,31,285,282
4,5,150,146
12,12,127,124
4,4,149,145
9,10,223,219
87,90,144,141
10,12,113,110
5,8,212,208
171,175,45,43
4,5,89,85
43,47,47,43
33,37,155,150
96,99,75,72
164,167,10,9
14,15,162,158
60,64,113,109
114,118,97,94
39,42,56,53
10,10,169,165
112,116,63,60
7,9,122,118
44,48,83,79
120,123,14,14
124,127,34,31
11,12,148,145
65,67,44,42
117,121,77,74
77,80,89,86
102,106,46,43
103,105,41,38
5,7,41,39
80,82,39,37
25,26,33,31
27,29,260,257
49,52,58,54
83,86,24,22
258,261,32,30
28,30,263,260
109,112,24,22
28,31,97,94
5,7,145,141
107,109,92,89
4,4,178,174
